customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment
C058144,6,1,165.57,5,1,1,7,Regular
C058149,32,1,560.65,3,1,1,5,Regular
C058153,17,1,102.31,4,1,1,6,Regular
C058154,12,1,25638.51,4,1,2,7,Regular
C058155,15,1,22949.27,4,1,2,7,Regular
C058158,5,1,184.86,5,1,1,7,Regular
C058159,18,1,12855.199999999999,4,1,1,6,Regular
C058163,9,1,5838.92,4,1,1,6,Regular
C058164,7,1,22021.84,5,1,2,8,Regular
C058166,3,1,690.84,5,1,1,7,Regular
C058167,15,1,753.81,4,1,1,6,Regular
C058168,19,1,2664.21,3,1,1,5,Regular
C058170,29,1,14718.11,3,1,1,5,Regular
C058171,2,1,38735.32,5,1,3,9,Regular
C058173,33,1,3418.06,3,1,1,5,Regular
C058174,28,1,4727.47,3,1,1,5,Regular
C058175,3,1,6541.26,5,1,1,7,Regular
C058177,33,1,12034.96,3,1,1,5,Regular
C058178,10,1,7386.39,4,1,1,6,Regular
C058179,6,1,399.53,5,1,1,7,Regular
C058180,16,1,10906.52,4,1,1,6,Regular
C058181,29,1,13354.23,3,1,1,5,Regular
C058183,19,1,4208.3,3,1,1,5,Regular
C058184,3,1,8468.64,5,1,1,7,Regular
C058185,13,1,15527.21,4,1,2,7,Regular
C058186,5,1,28767.989999999998,5,1,2,8,Regular
C058187,27,1,58386.159999999996,3,1,4,8,Regular
C058188,25,1,42627.509999999995,3,1,3,7,Regular
C058190,18,1,689.45,4,1,1,6,Regular
C058191,19,1,12516.44,3,1,1,5,Regular
C058192,30,1,202907.41999999998,3,1,5,9,Regular
C058196,16,1,11512.689999999999,4,1,1,6,Regular
C058197,15,1,48950.54,4,1,3,8,Regular
C058198,13,1,7327.69,4,1,1,6,Regular
C058200,1,1,22991.94,5,1,2,8,Regular
C058201,3,2,25284.56,5,2,2,9,Regular
C058202,7,1,265.18,5,1,1,7,Regular
C058204,28,1,38244.76,3,1,3,7,Regular
C058205,29,2,12872.59,3,2,1,6,Regular
C058206,16,1,6315.7,4,1,1,6,Regular
C058207,7,1,22711.309999999998,5,1,2,8,Regular
C058209,14,1,138.56,4,1,1,6,Regular
C058212,0,1,22703.77,5,1,2,8,Regular
C058213,8,1,36.52,5,1,1,7,Regular
C058215,22,1,4977.610000000001,3,1,1,5,Regular
C058216,14,1,8768.59,4,1,1,6,Regular
C058217,5,1,67.92,5,1,1,7,Regular
C058219,4,1,928.67,5,1,1,7,Regular
C058221,4,1,13047.11,5,1,1,7,Regular
C058224,28,1,3246.89,3,1,1,5,Regular
C058227,19,2,14430.35,3,2,1,6,Regular
C058230,22,1,19366.65,3,1,2,6,Regular
C058233,5,1,13114.84,5,1,1,7,Regular
C058234,7,1,2211.87,5,1,1,7,Regular
C058235,17,1,2670.8,4,1,1,6,Regular
C058236,13,1,10665.18,4,1,1,6,Regular
C058243,3,1,3952.02,5,1,1,7,Regular
C058245,2,1,903.53,5,1,1,7,Regular
C058247,12,1,7415.33,4,1,1,6,Regular
C058252,11,1,407.75,4,1,1,6,Regular
C058253,16,1,1063.04,4,1,1,6,Regular
C058255,0,1,14963.75,5,1,1,7,Regular
C058258,25,1,2733.36,3,1,1,5,Regular
C058260,19,1,31192.19,3,1,2,6,Regular
C058262,0,1,471.53,5,1,1,7,Regular
C058263,19,1,8099.21,3,1,1,5,Regular
C058264,24,1,13124.22,3,1,1,5,Regular
C058265,8,1,116.48,5,1,1,7,Regular
C058267,13,1,7970.79,4,1,1,6,Regular
C058268,8,1,10056.0,5,1,1,7,Regular
C058269,26,1,4956.68,3,1,1,5,Regular
C058270,5,1,10142.25,5,1,1,7,Regular
C058271,19,1,12007.41,3,1,1,5,Regular
C058273,14,1,154.32,4,1,1,6,Regular
C058274,12,1,2736.52,4,1,1,6,Regular
C058277,19,1,102.34,3,1,1,5,Regular
C058279,3,1,35251.81,5,1,3,9,Regular
C058280,21,2,36421.990000000005,3,2,3,8,Regular
C058281,10,1,8927.210000000001,4,1,1,6,Regular
C058283,22,1,24311.64,3,1,2,6,Regular
C058286,18,1,740.35,4,1,1,6,Regular
C058288,19,1,12651.89,3,1,1,5,Regular
C058290,4,2,26512.07,5,2,2,9,Regular
C058291,18,1,5587.88,4,1,1,6,Regular
C058292,0,1,36799.58,5,1,3,9,Regular
C058293,19,1,8443.07,3,1,1,5,Regular
C058296,19,1,40705.97,3,1,3,7,Regular
C058297,7,1,203.77,5,1,1,7,Regular
C058299,19,1,93.52,3,1,1,5,Regular
C058300,13,1,11180.67,4,1,1,6,Regular
C058303,18,1,65.16,4,1,1,6,Regular
C058304,0,1,9017.89,5,1,1,7,Regular
C058307,20,1,294.4,3,1,1,5,Regular
C058309,9,1,9521.26,4,1,1,6,Regular
C058311,3,1,7392.02,5,1,1,7,Regular
C058312,17,1,16929.2,4,1,2,7,Regular
C058313,0,1,42119.87,5,1,3,9,Regular
C058314,2,1,2352.4,5,1,1,7,Regular
C058315,11,1,4545.29,4,1,1,6,Regular
C058321,10,1,3663.53,4,1,1,6,Regular
C058322,12,1,30126.35,4,1,2,7,Regular
C058323,22,1,4527.94,3,1,1,5,Regular
C058325,24,1,6287.41,3,1,1,5,Regular
C058326,12,1,12532.67,4,1,1,6,Regular
C058327,19,1,26909.93,3,1,2,6,Regular
C058330,6,1,791.08,5,1,1,7,Regular
C058337,26,1,5964.59,3,1,1,5,Regular
C058339,15,1,38471.88,4,1,3,8,Regular
C058341,9,1,314.85,4,1,1,6,Regular
C058346,8,1,9727.67,5,1,1,7,Regular
C058347,19,1,8320.82,3,1,1,5,Regular
C058350,0,1,111.78,5,1,1,7,Regular
C058351,25,1,46005.74,3,1,3,7,Regular
C058352,21,1,191.78,3,1,1,5,Regular
C058354,18,1,7506.06,4,1,1,6,Regular
C058355,2,1,26238.6,5,1,2,8,Regular
C058358,26,1,13137.45,3,1,1,5,Regular
C058359,26,1,15162.86,3,1,1,5,Regular
C058361,2,1,38824.29,5,1,3,9,Regular
C058363,24,1,19681.23,3,1,2,6,Regular
C058365,1,1,7840.96,5,1,1,7,Regular
C058366,2,1,1168.68,5,1,1,7,Regular
C058367,21,1,12197.57,3,1,1,5,Regular
C058370,19,1,7457.550000000001,3,1,1,5,Regular
C058371,19,1,129.0,3,1,1,5,Regular
C058373,6,1,5768.42,5,1,1,7,Regular
C058374,21,1,6810.97,3,1,1,5,Regular
C058376,1,1,3122.62,5,1,1,7,Regular
C058380,9,1,23409.23,4,1,2,7,Regular
C058383,2,1,255.33,5,1,1,7,Regular
C058384,24,1,6277.46,3,1,1,5,Regular
C058385,17,1,13962.01,4,1,1,6,Regular
C058387,20,1,839.81,3,1,1,5,Regular
C058389,4,1,27870.25,5,1,2,8,Regular
C058395,11,1,5074.93,4,1,1,6,Regular
C058397,24,1,24088.09,3,1,2,6,Regular
C058399,19,1,6266.55,3,1,1,5,Regular
C058400,12,1,31191.09,4,1,2,7,Regular
C058402,12,1,4874.3,4,1,1,6,Regular
C058403,19,1,16904.859999999997,3,1,2,6,Regular
C058404,25,1,23074.75,3,1,2,6,Regular
C058406,19,1,6046.01,3,1,1,5,Regular
C058408,1,1,3200.17,5,1,1,7,Regular
C058409,17,1,2681.1400000000003,4,1,1,6,Regular
C058410,29,1,13007.74,3,1,1,5,Regular
C058412,6,1,40608.17,5,1,3,9,Regular
C058413,20,1,3598.61,3,1,1,5,Regular
C058415,25,1,406.36,3,1,1,5,Regular
C058417,21,1,13354.62,3,1,1,5,Regular
C058419,16,1,761.6600000000001,4,1,1,6,Regular
C058420,7,1,14930.15,5,1,1,7,Regular
C058421,26,1,18193.33,3,1,2,6,Regular
C058422,15,1,6932.57,4,1,1,6,Regular
C058424,17,1,7169.85,4,1,1,6,Regular
C058426,8,1,11098.79,5,1,1,7,Regular
C058427,14,1,20517.010000000002,4,1,2,7,Regular
C058430,16,1,102.98,4,1,1,6,Regular
C058435,19,1,129.45,3,1,1,5,Regular
C058437,19,1,11761.28,3,1,1,5,Regular
C058438,2,1,222.88,5,1,1,7,Regular
C058440,16,1,25180.13,4,1,2,7,Regular
C058442,14,1,13932.93,4,1,1,6,Regular
C058443,19,1,5900.9,3,1,1,5,Regular
C058444,9,1,1287.84,4,1,1,6,Regular
C058445,27,1,1510.92,3,1,1,5,Regular
C058446,2,1,10770.22,5,1,1,7,Regular
C058448,18,1,13865.79,4,1,1,6,Regular
C058452,8,1,42285.56,5,1,3,9,Regular
C058453,2,1,71884.81,5,1,4,10,Growth
C058456,8,1,168.01,5,1,1,7,Regular
C058457,3,1,12404.19,5,1,1,7,Regular
C058458,27,1,18234.45,3,1,2,6,Regular
C058459,12,1,6200.41,4,1,1,6,Regular
C058461,19,1,161.23,3,1,1,5,Regular
C058462,20,1,104.23,3,1,1,5,Regular
C058463,5,1,1599.63,5,1,1,7,Regular
C058465,5,1,7115.02,5,1,1,7,Regular
C058467,5,1,119330.26000000001,5,1,5,11,Growth
C058468,2,1,66.17,5,1,1,7,Regular
C058471,13,1,11449.05,4,1,1,6,Regular
C058472,9,1,7359.87,4,1,1,6,Regular
C058474,0,1,99.62,5,1,1,7,Regular
C058477,13,1,101.68,4,1,1,6,Regular
C058479,14,1,37383.41,4,1,3,8,Regular
C058480,22,1,4782.32,3,1,1,5,Regular
C058481,19,1,495.52,3,1,1,5,Regular
C058483,22,1,8395.36,3,1,1,5,Regular
C058485,19,1,73.76,3,1,1,5,Regular
C058488,5,1,7678.66,5,1,1,7,Regular
C058491,19,1,6018.39,3,1,1,5,Regular
C058492,14,1,40989.56,4,1,3,8,Regular
C058494,13,1,8193.7,4,1,1,6,Regular
C058495,8,1,389.49,5,1,1,7,Regular
C058498,19,1,23057.469999999998,3,1,2,6,Regular
C058499,4,1,88.86,5,1,1,7,Regular
C058502,7,1,10362.75,5,1,1,7,Regular
C058503,15,1,32861.88,4,1,2,7,Regular
C058505,11,1,3243.7799999999997,4,1,1,6,Regular
C058506,17,1,5535.44,4,1,1,6,Regular
C058507,27,1,15414.62,3,1,2,6,Regular
C058508,26,1,4801.0599999999995,3,1,1,5,Regular
C058513,19,1,13615.16,3,1,1,5,Regular
C058516,19,1,7225.040000000001,3,1,1,5,Regular
C058520,1,1,180.1,5,1,1,7,Regular
C058521,3,1,1560.32,5,1,1,7,Regular
C058522,19,1,347.61,3,1,1,5,Regular
C058526,23,1,45081.96,3,1,3,7,Regular
C058529,0,1,1759.85,5,1,1,7,Regular
C058530,3,1,499.19,5,1,1,7,Regular
C058533,8,1,37011.25,5,1,3,9,Regular
C058534,1,1,14721.7,5,1,1,7,Regular
C058535,7,1,6115.22,5,1,1,7,Regular
C058536,0,1,110.91,5,1,1,7,Regular
C058537,13,1,5612.71,4,1,1,6,Regular
C058538,14,1,5809.55,4,1,1,6,Regular
C058540,17,1,28875.64,4,1,2,7,Regular
C058541,16,1,13236.09,4,1,1,6,Regular
C058543,6,1,5433.95,5,1,1,7,Regular
C058550,19,1,89.21,3,1,1,5,Regular
C058551,16,1,175.34,4,1,1,6,Regular
C058552,6,1,47720.7,5,1,3,9,Regular
C058556,20,1,7205.7,3,1,1,5,Regular
C058557,8,1,3716.43,5,1,1,7,Regular
C058559,6,1,51813.62,5,1,3,9,Regular
C058560,23,1,29621.04,3,1,2,6,Regular
C058561,15,1,74.22,4,1,1,6,Regular
C058562,14,1,12223.23,4,1,1,6,Regular
C058563,14,1,460.73,4,1,1,6,Regular
C058564,11,1,6006.59,4,1,1,6,Regular
C058565,12,1,6093.75,4,1,1,6,Regular
C058567,7,1,15917.45,5,1,2,8,Regular
C058569,1,1,10360.86,5,1,1,7,Regular
C058570,19,1,11463.1,3,1,1,5,Regular
C058571,15,1,14848.47,4,1,1,6,Regular
C058573,14,1,1026.85,4,1,1,6,Regular
C058574,5,1,7927.5,5,1,1,7,Regular
C058575,25,1,3787.88,3,1,1,5,Regular
C058577,10,1,18575.05,4,1,2,7,Regular
C058581,11,1,28752.84,4,1,2,7,Regular
C058583,3,1,26161.88,5,1,2,8,Regular
C058585,2,1,876.87,5,1,1,7,Regular
C058586,5,1,9737.05,5,1,1,7,Regular
C058591,1,1,19293.82,5,1,2,8,Regular
C058592,16,1,19523.01,4,1,2,7,Regular
C058593,19,1,14183.92,3,1,1,5,Regular
C058594,4,1,1879.18,5,1,1,7,Regular
C058598,8,1,92.35,5,1,1,7,Regular
C058602,6,1,4486.2,5,1,1,7,Regular
C058603,14,1,1181.07,4,1,1,6,Regular
C058605,6,1,10522.69,5,1,1,7,Regular
C058606,19,1,13247.44,3,1,1,5,Regular
C058607,13,1,1112.9,4,1,1,6,Regular
C058608,4,1,5240.95,5,1,1,7,Regular
C058615,3,1,4851.88,5,1,1,7,Regular
C058616,19,1,51.61,3,1,1,5,Regular
C058628,18,1,5826.5,4,1,1,6,Regular
C058629,13,1,30474.06,4,1,2,7,Regular
C058633,0,1,12989.98,5,1,1,7,Regular
C058634,5,1,24954.27,5,1,2,8,Regular
C058636,4,1,11492.58,5,1,1,7,Regular
C058637,24,1,760.78,3,1,1,5,Regular
C058638,21,1,13147.46,3,1,1,5,Regular
C058639,10,1,19226.01,4,1,2,7,Regular
C058640,10,1,54033.78999999999,4,1,3,8,Regular
C058641,1,1,153106.58000000002,5,1,5,11,Growth
C058644,1,1,6150.1,5,1,1,7,Regular
C058647,18,1,32549.94,4,1,2,7,Regular
C058648,7,1,91.19,5,1,1,7,Regular
C058650,11,1,7988.96,4,1,1,6,Regular
C058651,3,1,24524.49,5,1,2,8,Regular
C058653,13,1,22386.11,4,1,2,7,Regular
C058654,15,1,12838.36,4,1,1,6,Regular
C058655,20,1,2415.12,3,1,1,5,Regular
C058656,2,1,8190.83,5,1,1,7,Regular
C058657,17,1,1854.54,4,1,1,6,Regular
C058659,5,1,13766.15,5,1,1,7,Regular
C058661,14,1,134.63,4,1,1,6,Regular
C058662,0,1,44.59,5,1,1,7,Regular
C058663,21,1,10788.619999999999,3,1,1,5,Regular
C058664,9,1,5559.8,4,1,1,6,Regular
C058669,2,1,329.09,5,1,1,7,Regular
C058670,15,1,15848.9,4,1,2,7,Regular
C058672,14,1,254.7,4,1,1,6,Regular
C058677,5,1,6520.74,5,1,1,7,Regular
C058678,17,1,14677.99,4,1,1,6,Regular
C058680,17,1,2308.55,4,1,1,6,Regular
C058685,14,1,14516.75,4,1,1,6,Regular
C058686,8,1,71.28,5,1,1,7,Regular
C058687,11,1,2288.01,4,1,1,6,Regular
C058691,0,1,47428.48,5,1,3,9,Regular
C058692,19,1,179.55,3,1,1,5,Regular
C058693,17,1,133.98,4,1,1,6,Regular
C058694,19,1,14137.52,3,1,1,5,Regular
C058695,2,1,18019.35,5,1,2,8,Regular
C058697,19,1,2951.71,3,1,1,5,Regular
C058698,1,1,14485.53,5,1,1,7,Regular
C058702,13,1,21685.829999999998,4,1,2,7,Regular
C058705,9,1,163.63,4,1,1,6,Regular
C058710,8,1,8353.66,5,1,1,7,Regular
C058712,19,1,7198.74,3,1,1,5,Regular
C058718,6,1,7241.97,5,1,1,7,Regular
C058723,15,1,4836.35,4,1,1,6,Regular
C058725,15,1,18357.67,4,1,2,7,Regular
C058727,22,1,5605.98,3,1,1,5,Regular
C058729,18,1,21015.41,4,1,2,7,Regular
C058730,3,1,8485.11,5,1,1,7,Regular
C058739,12,1,9169.53,4,1,1,6,Regular
C058742,2,1,24032.22,5,1,2,8,Regular
C058744,15,1,105.9,4,1,1,6,Regular
C058746,5,1,396.86,5,1,1,7,Regular
C058750,13,1,19380.38,4,1,2,7,Regular
C058757,13,1,4515.51,4,1,1,6,Regular
C058760,0,1,2535.58,5,1,1,7,Regular
C058761,1,1,146.53,5,1,1,7,Regular
C058762,2,1,76.78,5,1,1,7,Regular
C058764,16,1,100.23,4,1,1,6,Regular
C058766,19,1,780.26,3,1,1,5,Regular
C058768,19,1,124.99,3,1,1,5,Regular
C058769,7,1,14903.720000000001,5,1,1,7,Regular
C058771,21,1,20187.15,3,1,2,6,Regular
C058772,1,1,156.81,5,1,1,7,Regular
C058776,2,1,14800.14,5,1,1,7,Regular
C058777,5,1,15789.2,5,1,2,8,Regular
C058779,11,1,13856.03,4,1,1,6,Regular
C058783,0,1,10948.16,5,1,1,7,Regular
C058788,0,1,351.33,5,1,1,7,Regular
C058789,17,1,13946.36,4,1,1,6,Regular
C058791,6,1,292.39,5,1,1,7,Regular
C058792,9,1,213.13,4,1,1,6,Regular
C058796,10,1,15233.08,4,1,1,6,Regular
C058797,19,1,12856.77,3,1,1,5,Regular
C058802,18,1,9496.18,4,1,1,6,Regular
C058803,16,1,237.66,4,1,1,6,Regular
C058806,19,1,770.1500000000001,3,1,1,5,Regular
C058807,19,1,11971.1,3,1,1,5,Regular
C058808,15,1,1418.32,4,1,1,6,Regular
C058810,18,1,19432.64,4,1,2,7,Regular
C058811,19,1,167.97,3,1,1,5,Regular
C058812,11,1,19405.3,4,1,2,7,Regular
C058816,19,1,10367.81,3,1,1,5,Regular
C058819,18,1,30630.22,4,1,2,7,Regular
C058823,20,1,39896.24,3,1,3,7,Regular
C058825,3,1,355.16,5,1,1,7,Regular
C058826,4,1,644.39,5,1,1,7,Regular
C058829,0,1,17083.86,5,1,2,8,Regular
C058832,19,1,135441.11,3,1,5,9,Regular
C058833,10,1,4294.16,4,1,1,6,Regular
C058834,5,1,7658.99,5,1,1,7,Regular
C058836,14,1,21986.07,4,1,2,7,Regular
C058838,9,1,3339.62,4,1,1,6,Regular
C058841,19,1,23421.77,3,1,2,6,Regular
C058843,9,1,4266.71,4,1,1,6,Regular
C058845,3,1,724.52,5,1,1,7,Regular
C058847,3,1,70027.99,5,1,4,10,Growth
C058848,19,1,44208.72,3,1,3,7,Regular
C058850,18,1,6165.5,4,1,1,6,Regular
C058851,0,1,368.32,5,1,1,7,Regular
C058853,0,1,10249.63,5,1,1,7,Regular
C058856,16,1,8022.129999999999,4,1,1,6,Regular
C058857,3,1,6407.16,5,1,1,7,Regular
C058860,19,1,33602.89,3,1,3,7,Regular
C058861,16,1,8152.03,4,1,1,6,Regular
C058862,19,1,49392.439999999995,3,1,3,7,Regular
C058863,1,1,5286.14,5,1,1,7,Regular
C058864,14,1,9754.03,4,1,1,6,Regular
C058867,6,1,7899.69,5,1,1,7,Regular
C058868,7,1,67453.55,5,1,4,10,Growth
C058869,17,1,5968.35,4,1,1,6,Regular
C058870,19,1,8400.9,3,1,1,5,Regular
C058872,19,1,5976.73,3,1,1,5,Regular
C058873,4,1,500.65,5,1,1,7,Regular
C058874,17,1,54.11,4,1,1,6,Regular
C058876,18,1,54096.28,4,1,3,8,Regular
C058879,15,1,555.96,4,1,1,6,Regular
C058880,10,1,204.53,4,1,1,6,Regular
C058881,19,1,1857.74,3,1,1,5,Regular
C058882,19,1,69.36,3,1,1,5,Regular
C058883,5,1,24327.04,5,1,2,8,Regular
C058886,12,1,8351.18,4,1,1,6,Regular
C058888,8,1,42455.84,5,1,3,9,Regular
C058889,1,1,155.07,5,1,1,7,Regular
C058890,10,1,5752.39,4,1,1,6,Regular
C058891,4,1,1291.91,5,1,1,7,Regular
C058892,6,1,26040.93,5,1,2,8,Regular
C058893,9,1,36354.450000000004,4,1,3,8,Regular
C058894,15,1,7960.24,4,1,1,6,Regular
C058895,13,1,7089.68,4,1,1,6,Regular
C058896,12,1,7244.0199999999995,4,1,1,6,Regular
C058899,11,1,6997.03,4,1,1,6,Regular
C058904,11,1,1412.03,4,1,1,6,Regular
C058905,4,1,748.88,5,1,1,7,Regular
C058906,0,1,124.88,5,1,1,7,Regular
C058913,19,1,53.17,3,1,1,5,Regular
C058914,3,1,3482.52,5,1,1,7,Regular
C058915,12,1,12839.31,4,1,1,6,Regular
C058921,7,1,83.37,5,1,1,7,Regular
C058922,3,1,114.57,5,1,1,7,Regular
C058923,19,1,824.74,3,1,1,5,Regular
C058928,16,1,5656.41,4,1,1,6,Regular
C058929,14,1,14511.54,4,1,1,6,Regular
C058930,11,1,21602.32,4,1,2,7,Regular
C058936,7,1,13339.81,5,1,1,7,Regular
C058937,6,1,11588.29,5,1,1,7,Regular
C058942,2,1,17101.23,5,1,2,8,Regular
C058943,8,1,50490.310000000005,5,1,3,9,Regular
C058952,0,1,278.21,5,1,1,7,Regular
C058954,2,1,11866.23,5,1,1,7,Regular
C058957,17,1,5245.77,4,1,1,6,Regular
C058960,10,1,6072.84,4,1,1,6,Regular
C058963,8,1,29752.68,5,1,2,8,Regular
C058965,12,1,22981.14,4,1,2,7,Regular
C058966,10,1,9957.75,4,1,1,6,Regular
C058968,5,1,6198.67,5,1,1,7,Regular
C058971,7,1,17679.76,5,1,2,8,Regular
C058974,18,1,29020.01,4,1,2,7,Regular
C058976,19,1,174.49,3,1,1,5,Regular
C058977,0,1,7256.79,5,1,1,7,Regular
C058979,19,1,8116.6,3,1,1,5,Regular
C058982,0,1,1467.87,5,1,1,7,Regular
C058987,3,1,7523.14,5,1,1,7,Regular
C058990,13,1,110.73,4,1,1,6,Regular
C058992,0,1,1582.99,5,1,1,7,Regular
C058994,5,1,11421.75,5,1,1,7,Regular
C058996,4,1,15603.579999999998,5,1,2,8,Regular
C058999,19,1,114.93,3,1,1,5,Regular
C059000,9,1,12150.11,4,1,1,6,Regular
C059001,16,1,7833.54,4,1,1,6,Regular
C059002,19,1,7063.49,3,1,1,5,Regular
C059003,6,1,54177.35,5,1,3,9,Regular
C059005,8,1,7134.89,5,1,1,7,Regular
C059011,19,1,14697.230000000001,3,1,1,5,Regular
C059015,0,1,38262.91,5,1,3,9,Regular
C059017,18,1,3224.07,4,1,1,6,Regular
C059018,16,1,12922.619999999999,4,1,1,6,Regular
C059019,19,1,7053.45,3,1,1,5,Regular
C059020,19,1,346.77,3,1,1,5,Regular
C059022,19,1,1981.89,3,1,1,5,Regular
C059023,19,1,4134.02,3,1,1,5,Regular
C059027,19,1,18623.21,3,1,2,6,Regular
C059028,7,1,3641.44,5,1,1,7,Regular
C059029,15,1,6158.7,4,1,1,6,Regular
C059031,18,1,19265.68,4,1,2,7,Regular
C059033,16,1,18497.24,4,1,2,7,Regular
C059037,9,1,25523.73,4,1,2,7,Regular
C059038,5,1,24751.15,5,1,2,8,Regular
C059039,9,1,9017.45,4,1,1,6,Regular
C059040,19,1,2566.92,3,1,1,5,Regular
C059042,14,1,18636.58,4,1,2,7,Regular
C059044,19,1,8230.0,3,1,1,5,Regular
C059047,8,1,1821.05,5,1,1,7,Regular
C059051,14,1,8465.25,4,1,1,6,Regular
C059052,17,1,257.53,4,1,1,6,Regular
C059055,19,1,44848.01,3,1,3,7,Regular
C059056,9,1,36846.49,4,1,3,8,Regular
C059058,19,1,9154.77,3,1,1,5,Regular
C059059,19,1,35976.14,3,1,3,7,Regular
C059066,11,1,21197.989999999998,4,1,2,7,Regular
C059070,1,1,11191.44,5,1,1,7,Regular
C059072,9,1,289.88,4,1,1,6,Regular
C059076,14,1,11096.24,4,1,1,6,Regular
C059077,0,1,12288.960000000001,5,1,1,7,Regular
C059078,19,1,9570.38,3,1,1,5,Regular
C059079,10,1,20782.87,4,1,2,7,Regular
C059080,12,1,11279.9,4,1,1,6,Regular
C059081,6,1,12406.82,5,1,1,7,Regular
C059082,19,1,898.07,3,1,1,5,Regular
C059085,10,1,19517.53,4,1,2,7,Regular
C059092,6,1,5796.450000000001,5,1,1,7,Regular
C059093,5,1,10035.07,5,1,1,7,Regular
C059095,18,1,34865.06,4,1,3,8,Regular
C059096,2,1,7359.56,5,1,1,7,Regular
C059097,19,1,2192.82,3,1,1,5,Regular
C059098,7,1,19219.949999999997,5,1,2,8,Regular
C059100,6,1,212.07,5,1,1,7,Regular
C059103,8,1,12469.66,5,1,1,7,Regular
C059109,8,1,13808.79,5,1,1,7,Regular
C059111,1,1,14466.76,5,1,1,7,Regular
C059113,19,1,142.37,3,1,1,5,Regular
C059115,13,1,68.91,4,1,1,6,Regular
C059118,7,1,9317.16,5,1,1,7,Regular
C059119,2,1,11601.71,5,1,1,7,Regular
C059120,8,1,1466.88,5,1,1,7,Regular
C059121,15,1,155352.47,4,1,5,10,Growth
C059122,0,1,16061.49,5,1,2,8,Regular
C059124,1,1,1466.15,5,1,1,7,Regular
C059125,3,1,2930.71,5,1,1,7,Regular
C059126,8,1,12545.859999999999,5,1,1,7,Regular
C059128,5,1,9195.53,5,1,1,7,Regular
C059129,13,1,108.95,4,1,1,6,Regular
C059130,1,1,14200.91,5,1,1,7,Regular
C059131,18,1,354.33,4,1,1,6,Regular
C059132,12,1,293.47,4,1,1,6,Regular
C059135,0,1,21838.77,5,1,2,8,Regular
C059137,8,1,100089.49,5,1,5,11,Growth
C059138,4,1,58.55,5,1,1,7,Regular
C059141,4,1,184.16,5,1,1,7,Regular
C059147,5,1,3187.54,5,1,1,7,Regular
C059148,1,1,2471.52,5,1,1,7,Regular
C059149,0,1,23586.73,5,1,2,8,Regular
C059151,8,1,893.08,5,1,1,7,Regular
C059153,1,1,15497.51,5,1,2,8,Regular
C059156,4,1,14337.86,5,1,1,7,Regular
C059157,1,1,5070.44,5,1,1,7,Regular
C059160,17,1,914.31,4,1,1,6,Regular
C059162,15,1,545.9,4,1,1,6,Regular
C059163,5,1,83.44,5,1,1,7,Regular
C059164,8,1,12494.82,5,1,1,7,Regular
C059167,8,1,7312.8,5,1,1,7,Regular
C059169,9,1,4682.91,4,1,1,6,Regular
C059170,6,1,25042.96,5,1,2,8,Regular
C059171,2,1,16081.439999999999,5,1,2,8,Regular
C059172,11,1,14681.02,4,1,1,6,Regular
C059174,18,1,12318.28,4,1,1,6,Regular
C059175,8,1,17024.97,5,1,2,8,Regular
C059176,1,1,1377.75,5,1,1,7,Regular
C059177,13,1,18055.16,4,1,2,7,Regular
C059179,12,1,4658.04,4,1,1,6,Regular
C059182,12,1,8428.43,4,1,1,6,Regular
C059183,1,1,129.32,5,1,1,7,Regular
C059185,16,1,10465.91,4,1,1,6,Regular
C059186,12,1,7893.98,4,1,1,6,Regular
C059187,6,1,11935.38,5,1,1,7,Regular
C059188,17,1,372.13,4,1,1,6,Regular
C059189,16,1,20888.09,4,1,2,7,Regular
C059190,0,1,59141.05,5,1,4,10,Growth
C059191,17,1,18364.91,4,1,2,7,Regular
C059192,15,1,7311.92,4,1,1,6,Regular
C059193,7,1,29274.13,5,1,2,8,Regular
C059197,8,1,1255.91,5,1,1,7,Regular
C059199,16,1,11608.789999999999,4,1,1,6,Regular
C059203,0,1,5914.49,5,1,1,7,Regular
C059204,17,1,10062.0,4,1,1,6,Regular
C059205,1,1,869.39,5,1,1,7,Regular
C059208,3,1,7797.47,5,1,1,7,Regular
C059209,16,1,2127.77,4,1,1,6,Regular
C059212,3,1,14964.76,5,1,1,7,Regular
C059214,9,1,3899.89,4,1,1,6,Regular
C059217,2,1,34486.37,5,1,3,9,Regular
C059220,4,1,18149.33,5,1,2,8,Regular
C059221,3,1,9302.45,5,1,1,7,Regular
C059224,5,1,13579.47,5,1,1,7,Regular
C059225,3,1,7223.3,5,1,1,7,Regular
C059226,6,1,637.57,5,1,1,7,Regular
C059231,15,1,18297.239999999998,4,1,2,7,Regular
C059235,0,1,14310.42,5,1,1,7,Regular
C059239,0,1,34149.07,5,1,3,9,Regular
C059240,2,1,15453.03,5,1,2,8,Regular
C059241,4,1,12664.220000000001,5,1,1,7,Regular
C059243,6,1,65.06,5,1,1,7,Regular
C059247,14,1,198.88,4,1,1,6,Regular
C059248,10,1,15826.86,4,1,2,7,Regular
C059249,14,1,29734.89,4,1,2,7,Regular
C059250,6,1,2853.28,5,1,1,7,Regular
C059253,14,1,5357.360000000001,4,1,1,6,Regular
C059258,7,1,10290.8,5,1,1,7,Regular
C059259,1,1,3063.81,5,1,1,7,Regular
C059260,8,1,218.0,5,1,1,7,Regular
